country,outcome,posterior_median,parameter_credible_interval_low,parameter_credible_interval_high,combined_median,combined_credible_interval_low,combined_credible_interval_high,posterior_draws,stochastic_replicates_per_draw,stochastic_overlay_applied,superspreading_k,aggregate_over_analysis_years,household_design_effect,credible_interval_low_percentile,credible_interval_high_percentile,superspreading_k_sweep
Sweden,total_child_adolescent_infections,1239849.8051536684,1229040.0278338615,1251589.4568733708,1240326.0,1091858.05,1392977.35,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_child_adolescent_reported_cases,42165.81148042611,41771.41322872392,42594.83134235493,42060.0,37132.95,47281.49999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,resistant_infections,4563952.18010514,4527206.094658421,4604003.1046108855,4558436.5,4021415.625,5141891.25,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infections_per_100k,255.66805318975946,247.67875372206717,264.4348470832032,254.93189215521681,223.33884438995892,289.17498068613924,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_reported_cases_per_100k,3.965126108722963,3.839515564310599,4.103120394259273,3.9572736444270005,3.4923075788321323,4.478435512740158,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infant_cases_per_100k,100.35287350200176,97.11092603905162,103.9194763588296,100.30983064162366,88.25270139721235,113.98756562173142,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_infant_infections_per_100k,211.9030438399269,205.0548642821606,219.43726237711726,211.96445750756692,186.21561771893207,240.09732017610705,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_child_1_9_cases_per_100k,55.454907298791404,53.66340498490215,57.42624686950697,55.42304811955389,48.64789568445193,62.77068200225241,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_adolescent_cases_per_100k,72.65552534335265,70.35353867070245,75.18530356320323,72.63523217752395,63.93160820547567,82.28352912421659,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_child_adolescent_cases_per_100k,65.55100423126616,63.45380605762554,67.85719650712207,65.48821125477131,57.58864050537059,74.22723360779742,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_child_adolescent_infections_per_100k,335.85399854516936,325.15869135537247,347.6107514972382,335.4513832875382,295.6927276871835,380.4435401113591,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,annualized_child_adolescent_reported_cases_per_100k,12.272411342103537,11.877899774316397,12.706356693405837,12.256252575983392,10.778490633262965,13.900127453190343,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infections,24202699.34567374,23446395.95923219,25032603.88495369,24145964.5,21275131.45,27314113.225,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_reported_cases,375356.8499458771,363465.9851102124,388420.01594990137,375297.0,329895.775,425974.275,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infant_cases,95325.8867463891,92246.33857166617,98713.82740133925,95329.0,83666.9,107724.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_infant_infections,201288.1629931311,194783.03016833198,208444.9691501611,200817.5,176635.925,227315.22499999998,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_child_1_9_cases,508222.97788525827,491804.5463475617,526289.5499529748,508280.5,446195.825,577267.475,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_adolescent_cases,608162.3634276979,588893.6070728701,629337.8485204706,607909.5,534133.675,688810.6499999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_child_adolescent_cases,1211711.2280593454,1172944.491992098,1254341.2258747846,1209151.0,1061917.2,1372351.025,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_child_adolescent_infections,6208265.850360541,6010562.955077567,6425589.599984997,6192398.5,5463762.25,7008925.824999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,total_child_adolescent_reported_cases,226855.6949352852,219563.14336867738,234877.18107446583,226975.0,199210.0,256689.89999999997,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_States,resistant_infections,0.0,0.0,0.0,0.0,0.0,0.0,100,0,False,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_infections_per_100k,1425.4245455602825,1413.8361663541432,1433.8675790793225,1426.5012913011676,1261.4567604682736,1603.582962539679,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_reported_cases_per_100k,24.744080914467766,24.519341451033487,24.90905636373109,24.693736404899646,21.771174455409554,27.82301549533058,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_infant_cases_per_100k,695.9651249129481,688.3649990791055,701.5612157308922,695.1378217817679,610.4853131953281,781.3868538658608,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_infant_infections_per_100k,1461.5935806291213,1445.5071033776048,1473.4403742940488,1460.4673184901903,1290.0471645178263,1642.8311252736037,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_child_1_9_cases_per_100k,354.0826622183329,350.4121445356687,356.79059081427397,353.6044244489327,312.00356538214857,398.5435408980678,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_adolescent_cases_per_100k,383.9046256793885,380.97562961647515,386.0947472792535,383.1779996213619,338.516580231039,431.821688119426,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_child_adolescent_cases_per_100k,384.68654154157684,381.17000246672376,387.292544977667,384.0916097813523,339.3994277924494,433.36787929182265,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_child_adolescent_infections_per_100k,1916.1619614599072,1898.500421859492,1929.1901754779274,1915.7507097817938,1693.2404283846108,2157.892976280382,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,annualized_child_adolescent_reported_cases_per_100k,78.503481850707,77.72206876333067,79.08077559713495,78.33118950632415,69.01150337057312,88.35061316341402,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_infections,80566872.40970138,79911881.94910948,81044083.79646195,80417994.5,71178307.775,90837796.975,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_reported_cases,1398568.0379858618,1385865.4673953883,1407892.667808511,1396879.0,1235736.175,1575296.775,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_infant_cases,385870.1891625883,381656.3828023259,388972.8800545671,385132.5,340424.275,432961.77499999997,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_infant_infections,810364.4439176857,801445.4731548064,816932.7681273625,809299.0,712611.875,912832.975,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_child_1_9_cases,1948873.7269207966,1928671.1674258015,1963778.1867217831,1943581.0,1722638.4,2194075.325,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_adolescent_cases,2033140.1762525616,2017628.3553455025,2044738.9533159889,2030436.0,1795270.1,2284005.0749999997,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_child_adolescent_cases,4367884.092335947,4327955.90557363,4397473.693469391,4362484.0,3859781.375,4922921.725,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_child_adolescent_infections,21756865.515128486,21556329.352643896,21904793.04695365,21696815.0,19064087.575,24488661.899999995,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,total_child_adolescent_reported_cases,891359.7761818937,882487.3004716871,897914.5993311333,889510.0,784029.625,1005854.7,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Brazil,resistant_infections,79270116.23817995,78633228.16075836,79733922.07668994,79155308.5,69939846.275,89282178.95,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_infections_per_100k,1169.5573374026167,1144.73331994152,1198.0533825698792,1167.1726462732313,1030.050915368958,1319.0045041240066,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_reported_cases_per_100k,16.832831048465316,16.458935518804882,17.26352673062985,16.80606497431126,14.81838838847157,19.003556143588675,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_infant_cases_per_100k,617.3828593168413,601.7725391014845,635.5039647703599,615.9768325937823,544.2847463270366,696.1507877170377,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_infant_infections_per_100k,1207.9139615871304,1177.2643390654853,1243.50842201483,1205.6542483808537,1063.776171904199,1364.1072693823146,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_child_1_9_cases_per_100k,290.58694606121924,283.5395377826196,298.72928627858204,289.8549525045008,254.8599672304406,328.1093509522308,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_adolescent_cases_per_100k,322.20649159636116,315.7925731095454,329.6618247963297,322.11284554111626,283.3943822895692,362.74219038846036,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_child_adolescent_cases_per_100k,321.1933868715763,314.0417040710507,329.4818833445368,321.0797502538643,283.4327700690614,362.0439054221319,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_child_adolescent_infections_per_100k,1593.1652508944635,1556.8835003017505,1635.1775555942618,1590.1351452910628,1402.2233237797398,1797.620896129016,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,annualized_child_adolescent_reported_cases_per_100k,60.928271328352196,59.48979027571712,62.59475293498962,60.82811211268657,53.74861559530008,68.72625173184217,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infections,21070079.23826027,20622863.868150834,21583447.76615072,21050351.0,18526012.875,23860310.9,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_reported_cases,303250.702340999,296514.8132809869,311009.8705709075,302814.0,267172.775,341382.77499999997,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infant_cases,80191.12719180401,78163.52116254038,82544.85605415708,80031.0,70499.975,90383.175,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_infant_infections,156894.511515226,152913.46829791213,161517.8336998057,156860.0,138374.975,176844.375,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_child_1_9_cases,377813.2181547567,368650.3698602481,388399.6664843578,377605.5,332417.575,427771.125,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_adolescent_cases,420513.21762858354,412142.3824981458,430243.2081728779,420326.5,370634.7,474782.87499999994,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_child_adolescent_cases,878517.3154135076,858956.2735209343,901187.7307113928,878008.0,773860.65,990852.85,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_child_adolescent_infections,4357571.844359009,4258335.222327221,4472482.479697557,4353650.0,3839068.825,4907153.524999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,total_child_adolescent_reported_cases,166648.9521515941,162714.46723588856,171207.05630098778,166540.5,146537.125,188379.4,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Thailand,resistant_infections,20658255.066125117,20217358.99717524,21163302.595318813,20639736.0,18174689.6,23314214.575,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_infections_per_100k,1220.9272488748297,1208.394704598948,1236.5771207837486,1221.1343637841417,1077.6977398121019,1374.7000832575904,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_reported_cases_per_100k,19.860847975404667,19.640808874869794,20.134655747839933,19.835155790017417,17.533101047367236,22.35112744116624,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_infant_cases_per_100k,542.9038394477827,535.6543646868853,551.933472380663,541.4953203511111,478.39766959093816,611.246456647327,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_infant_infections_per_100k,1003.3944270536407,989.9529451256457,1020.1402717985438,1001.9036230901074,886.9918285763275,1130.53897135378,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_child_1_9_cases_per_100k,273.18038811442017,269.9009660665491,277.23724629191383,272.74608829650003,239.95338196526362,307.0334744421786,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_adolescent_cases_per_100k,340.8728881666505,338.01107712361335,344.4728610018721,340.6838825779466,301.0285104387886,383.884583624705,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_child_adolescent_cases_per_100k,317.41217722709564,314.10872753879386,321.5284887610583,316.9189765158726,279.7472251612656,357.3863788114267,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_child_adolescent_infections_per_100k,1520.5510136215512,1503.8936855791667,1541.3354581742976,1516.5324368608167,1341.0834781750382,1711.0690991449308,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,annualized_child_adolescent_reported_cases_per_100k,51.49546330144912,50.897608792913175,52.23883948669815,51.437571006675846,45.42489064756631,58.11137663452302,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_infections,23125294.598676283,22887918.631931633,23421715.12596416,23091986.0,20396428.175,26010312.15,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_reported_cases,376179.62973143975,372011.9210076627,381365.7580744952,375257.5,331307.75,424244.3,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_infant_cases,151859.98815937154,149832.17952814163,154385.73927966965,151714.5,133329.75,170983.44999999998,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_infant_infections,280667.50451891206,276907.6799834947,285351.6191928986,280308.0,247407.7,316881.0,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_child_1_9_cases,730603.5067405299,721832.9010994226,741453.3151007664,728982.5,642838.6,821020.85,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_adolescent_cases,802334.8763181593,795598.8428416327,810808.3674978187,801794.0,708213.925,903216.9,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_child_adolescent_cases,1684798.3712180606,1667263.923469197,1706647.4218782547,1681417.0,1486127.775,1898986.8,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_child_adolescent_infections,8070962.78877359,7982547.019135592,8181284.949519933,8048062.0,7109962.95,9087195.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,total_child_adolescent_reported_cases,273333.7878002195,270160.42373668903,277279.56883516157,273229.0,240851.1,308235.275,100,100,True,10.0,True,3.0,2.5,97.5,10.0
South_Africa,resistant_infections,22841922.399740018,22608692.83227583,23133489.656526864,22812692.0,20198011.55,25746408.925,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_infections_per_100k,3249.96251817802,3247.072480715492,3252.746486277627,3246.8651996917242,2981.742289117902,3531.7473559080545,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_reported_cases_per_100k,40.19054492905143,40.140901898243406,40.23245447294075,40.19720422593748,36.80925547538275,43.75360637802491,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_infant_cases_per_100k,2771.5221860883266,2766.463602423827,2775.2771515170057,2772.307569919627,2540.9383779712043,3017.7639535667427,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_infant_infections_per_100k,5973.270847271081,5961.955051193626,5981.686500437577,5971.578451093017,5469.706799184524,6504.602540770668,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_child_1_9_cases_per_100k,1177.652609563181,1176.0887256297988,1178.9393422634,1176.0748897458623,1079.1221984182946,1283.3087114561251,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_adolescent_cases_per_100k,782.9272369055154,782.5232528582591,783.3190713548133,783.4215349026842,716.8483079919936,852.4974212921987,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_child_adolescent_cases_per_100k,1081.2730504332847,1080.1099644220956,1082.3092177167166,1080.1643749244927,988.4920554379837,1175.5365148014018,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_child_adolescent_infections_per_100k,5080.093083597724,5074.98909503373,5084.795518046938,5081.709672168938,4656.639917529585,5528.4539956063145,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,annualized_child_adolescent_reported_cases_per_100k,153.9676912937009,153.75174308567753,154.14019990483646,153.9265503927295,140.66443290359018,167.4984937731378,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infections,25019094.50174131,24996846.205362234,25040526.242840223,25008884.0,22933050.925,27275486.775,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_reported_cases,309397.73489458486,309015.5693333411,309720.36594110384,309111.0,282863.675,335648.925,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infant_cases,215794.84895772423,215400.98001869733,216087.21611121568,215832.0,197478.75,235228.125,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_infant_infections,465087.7726112348,464206.70770053635,465743.0277992455,464834.5,425480.85,504871.25,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_child_1_9_cases,886392.5143575806,885215.4142318247,887361.0087123087,885655.0,812336.3,962692.7,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_adolescent_cases,535602.3493293645,535325.9830385358,535870.4042507961,535413.5,491756.6,582398.25,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_child_adolescent_cases,1637740.74570735,1635979.0875111327,1639310.1669657032,1635989.5,1499600.575,1780902.625,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_child_adolescent_infections,7694518.449297467,7686787.736713883,7701640.948102631,7697570.0,7048108.975,8358917.024999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,total_child_adolescent_reported_cases,233205.8137124771,232878.72964327314,233467.10229004224,232965.0,213283.925,253370.3,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Australia,resistant_infections,24638910.15676273,24616951.542385086,24660205.20424945,24636066.5,22609840.85,26758385.2,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infections_per_100k,558.0199779659752,550.9957714382502,567.145075749054,557.8655459186039,510.77493757688075,607.9449733493092,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_reported_cases_per_100k,16.024329059141174,15.81873213536619,16.291527461564904,16.03453659771852,14.672296165767344,17.489649080435914,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infant_cases_per_100k,321.6363540850226,317.3494619043066,327.17151702277727,321.5343744830842,294.70034428291706,350.63559140464946,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_infant_infections_per_100k,644.9143258887868,636.3003968762647,656.041290719727,645.1319248530433,590.4279142300205,703.0262254682218,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_child_1_9_cases_per_100k,140.36408897370652,138.46964520951508,142.8298009443535,140.35623700217826,128.46705224721765,152.77289905601867,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_adolescent_cases_per_100k,179.57858094374066,177.23694851345047,182.68450050074046,179.68125663863864,164.41498701933097,195.55339786073424,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_child_adolescent_cases_per_100k,168.26933136261073,166.04236154507478,171.19542039665993,168.12443091448733,154.1619214001428,183.28435190004134,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_child_adolescent_infections_per_100k,806.7574591538747,795.9352469913989,821.0009084104473,806.8587609030153,738.0747976628619,878.8938831388577,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,annualized_child_adolescent_reported_cases_per_100k,61.083443472382314,60.26975493368815,62.14559587941497,61.10644464744875,55.89869297146617,66.49728809470324,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infections,194894849.19100732,192441564.85933563,198081893.7735963,195053169.0,178420243.8,212719182.175,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_reported_cases,5596679.901590946,5524872.828469046,5690001.994267832,5594915.5,5121542.45,6104915.149999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infant_cases,669330.7190129944,660409.623846542,680849.487261614,669163.5,610768.3,729765.1749999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_infant_infections,1342077.6723977395,1324151.9403652619,1365233.0755243436,1341563.0,1228417.725,1463910.65,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_child_1_9_cases,2977434.5569295655,2937249.1864946624,3029737.7897022325,2978800.0,2725376.225,3246041.85,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_adolescent_cases,4331316.0317998715,4274837.421938026,4406228.754121364,4333186.0,3969060.875,4719366.975,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_child_adolescent_cases,7978082.607372576,7872496.232279231,8116816.031085211,7980668.5,7301324.7,8692092.1,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_child_adolescent_infections,38250450.04412348,37737341.09037597,38925768.68867883,38270627.5,35019793.8,41682659.525,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,total_child_adolescent_reported_cases,2896123.458857036,2857544.3893999686,2946482.842395118,2894085.5,2648351.325,3161727.35,100,100,True,20.0,True,3.0,2.5,97.5,20.0
China,resistant_infections,194888576.04644132,192435298.91852692,198075607.94655257,194941936.0,178084132.275,212501162.8,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infections_per_100k,2874.584721708537,2870.526445267881,2878.624717498374,2872.58574244865,2636.269954686556,3130.9772189103032,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_reported_cases_per_100k,49.83643866051155,49.755900456329385,49.91949521163811,49.83442156786862,45.653208899666176,54.126403028467166,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infant_cases_per_100k,2513.2990662977545,2508.4290072485596,2518.444429016455,2513.338172701892,2306.8254094472527,2737.4164780190763,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_infant_infections_per_100k,5304.741962154045,5294.566760080805,5315.403827606627,5303.417671660085,4854.259902894797,5774.348931053222,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_child_1_9_cases_per_100k,1084.1065369346888,1082.2479933718976,1086.0110771230466,1082.6573229391188,995.1523499607489,1177.4238903315625,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_adolescent_cases_per_100k,691.7722563977181,690.8687364809489,692.6490395970352,691.000352399758,633.8482869930136,752.0406288217655,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_child_adolescent_cases_per_100k,975.6617952678312,974.0858676701829,977.2519453453593,975.1632017293416,894.0079177102043,1061.4813306882222,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_child_adolescent_infections_per_100k,4618.1832533942015,4611.056717888687,4625.339019464238,4615.969334258183,4215.602532250025,5015.3212043998565,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,annualized_child_adolescent_reported_cases_per_100k,191.98485767729136,191.65295403859994,192.332202317695,191.9455230179171,176.0326252374457,208.8800439588506,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infections,54227664.29369774,54151106.851974934,54303876.87054695,54241172.0,49713006.375,58927199.65,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_reported_cases,940140.5513869894,938621.2367311909,941707.3732933312,939209.5,859786.8,1024631.0,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infant_cases,445029.07554083015,444166.7358774119,445940.1633420835,445308.5,408008.325,483438.4,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_infant_infections,939308.9917684682,937507.2720473893,941196.8847919927,939416.0,860364.15,1022775.7,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_child_1_9_cases,1864242.585131161,1861046.6125817096,1867517.65586662,1863794.0,1708042.975,2029973.65,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_adolescent_cases,1117912.9072258617,1116452.80714196,1119329.8006511247,1116586.0,1023484.575,1215952.55,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_child_adolescent_cases,3427201.9067881918,3421666.155601081,3432787.619859828,3425649.5,3139744.075,3731665.5749999997,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_child_adolescent_infections,16222267.3150639,16197233.97783535,16247403.342912007,16219320.0,14857198.125,17608684.5,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,total_child_adolescent_reported_cases,674384.1701128443,673218.2944233894,675604.2862449681,674722.5,617659.875,733018.325,100,100,True,20.0,True,3.0,2.5,97.5,20.0
United_Kingdom,resistant_infections,53153961.535604134,53083182.922812685,53219765.09759225,53142936.5,48734521.45,57833356.699999996,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infections_per_100k,1388.2986563923923,1373.070498912465,1403.7559854724348,1386.8510231718956,1273.108387753071,1511.164064068467,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_reported_cases_per_100k,22.321983786784067,22.06630755328982,22.581856395604085,22.321917443644075,20.408064216710535,24.270951547138274,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infant_cases_per_100k,689.7494001699426,681.0620235914115,698.6122009475865,689.4458463224116,631.8757819414119,751.4924744278901,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_infant_infections_per_100k,1377.6737983062217,1360.2569830964164,1395.4452933501689,1376.256484850024,1259.623204677576,1498.5496753257223,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_child_1_9_cases_per_100k,318.95278595565173,314.87939620498,323.1037644048701,318.7151186312767,291.67147261299715,347.1773886412097,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_adolescent_cases_per_100k,392.1216678252673,387.9887819045192,396.30206963824503,391.6015407394933,358.3092943881458,426.18931920853885,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_child_adolescent_cases_per_100k,371.5311295735364,367.20150140374636,375.9291241011845,371.50140776853846,340.10581040801725,404.81931781287864,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_child_adolescent_infections_per_100k,1815.0946666675331,1793.5800911246542,1836.96065436012,1815.8386409678428,1661.586479796483,1978.3164289860795,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,annualized_child_adolescent_reported_cases_per_100k,83.94468181645163,82.91981231023246,84.98794415250178,83.82124304396933,76.97301355123024,91.30553692024587,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infections,40698876.30921185,40252452.99859638,41152017.93874468,40707329.0,37314799.2,44323769.949999996,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_reported_cases,654383.4447519494,646888.1301760436,662001.7788699187,653956.0,600141.35,711412.775,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infant_cases,131133.71116362137,129482.08536236534,132818.6881810921,131114.0,120158.8,143194.175,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_infant_infections,261920.45676337773,258609.20841140408,265299.1359725101,261856.5,239769.95,284825.075,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_child_1_9_cases,591365.6554879787,583813.2438535144,599061.9233981007,590876.5,541509.525,646008.575,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_adolescent_cases,704348.2778299231,696924.5845946445,711857.32303681,703908.5,644365.9,767365.0499999999,100,100,True,20.0,True,3.0,2.5,97.5,20.0
Japan,total_child_adolescent_cases,1426847.644481523,1410219.9138105242,1443737.9346160027,1426921.0,1305838.75,1553826.15,100,100,True,20.0,True,3.0,2.5,97.5,20.0
